,symbol,Date,High,Low,Open,Close,signal
35,BCH,2019-02-05,119.9107894897461,117.20027160644533,119.0271987915039,117.71129608154295,1.0
36,BCH,2019-02-06,120.0052261352539,111.83869171142578,117.98096466064452,115.3336410522461,1.0
37,BCH,2019-02-07,117.56552124023438,114.1750717163086,115.17918395996094,115.15020751953124,1.0
38,BCH,2019-02-08,131.224365234375,115.1843490600586,115.78274536132812,130.86221313476562,1.0
39,BCH,2019-02-09,130.47872924804688,126.06038665771484,129.9276885986328,128.6419219970703,1.0
40,BCH,2019-02-10,129.0228729248047,122.2263412475586,128.6325225830078,127.58672332763672,1.0
41,BCH,2019-02-11,127.69316864013672,121.84005737304688,127.69316864013672,122.51187896728516,1.0
42,BCH,2019-02-12,123.58497619628906,119.55393981933594,122.5234146118164,123.44557189941406,1.0
43,BCH,2019-02-13,126.9367904663086,121.81179809570312,123.37847137451172,123.15240478515624,1.0
44,BCH,2019-02-14,124.6690902709961,121.56431579589844,123.11617279052734,121.64990997314452,1.0
45,BCH,2019-02-15,123.41278076171876,121.59093475341795,122.18020629882812,121.9615249633789,1.0
46,BCH,2019-02-16,123.32658386230467,121.96658325195312,122.009765625,122.36091613769533,1.0
47,BCH,2019-02-17,125.04435729980467,121.14742279052734,122.2320556640625,124.68604278564452,1.0
48,BCH,2019-02-18,147.24081420898438,124.96675872802734,124.96675872802734,144.40594482421875,1.0
49,BCH,2019-02-19,150.8613739013672,142.86502075195312,144.31414794921875,143.30477905273438,1.0
50,BCH,2019-02-20,148.57655334472656,140.848388671875,142.97210693359375,148.05462646484375,1.0
51,BCH,2019-02-21,147.91896057128906,141.21795654296875,147.91896057128906,142.92816162109375,1.0
52,BCH,2019-02-22,145.70892333984375,141.8209228515625,142.8227081298828,145.1149444580078,1.0
53,BCH,2019-02-23,153.25616455078125,142.36476135253906,144.8820037841797,153.25616455078125,0.0
54,BCH,2019-02-24,157.6469268798828,130.17916870117188,154.19577026367188,130.26763916015625,0.0
55,BCH,2019-02-25,139.38258361816406,130.02334594726562,130.02334594726562,135.8684539794922,0.0
56,BCH,2019-02-26,139.0509796142578,133.33651733398438,135.84185791015625,134.26275634765625,0.0
57,BCH,2019-02-27,135.51805114746094,130.19361877441406,134.32937622070312,132.7872772216797,0.0
58,BCH,2019-02-28,134.5056915283203,131.1847381591797,132.8959503173828,132.1869659423828,0.0
59,BCH,2019-03-01,134.82620239257812,131.92953491210938,132.07542419433594,132.9617919921875,0.0
60,BCH,2019-03-02,133.4595489501953,130.75357055664062,132.92372131347656,132.5384979248047,0.0
61,BCH,2019-03-03,133.2830352783203,131.07452392578125,132.57398986816406,131.55630493164062,0.0
62,BCH,2019-03-04,132.32350158691406,123.25281524658205,131.4186553955078,125.12248229980467,0.0
63,BCH,2019-03-05,134.15858459472656,124.51756286621094,124.96269989013672,132.50877380371094,0.0
64,BCH,2019-03-06,134.02239990234375,131.08294677734375,133.4106903076172,133.26795959472656,0.0
65,BCH,2019-03-07,135.0274658203125,131.25697326660156,133.29351806640625,132.1560821533203,0.0
66,BCH,2019-03-08,133.573486328125,128.28074645996094,132.2106475830078,129.4702606201172,0.0
67,BCH,2019-03-09,136.3831024169922,128.3604278564453,129.42332458496094,133.81556701660156,0.0
68,BCH,2019-03-10,134.15823364257812,131.185546875,134.0359344482422,132.8378143310547,0.0
69,BCH,2019-03-11,133.4021453857422,128.23426818847656,132.86087036132812,130.20494079589844,0.0
70,BCH,2019-03-12,130.6634979248047,128.09503173828125,130.34616088867188,128.9482421875,0.0
71,BCH,2019-03-13,129.7225799560547,127.92181396484376,129.19155883789062,128.93374633789062,1.0
72,BCH,2019-03-14,135.73561096191406,128.8231964111328,128.8231964111328,133.8981170654297,1.0
73,BCH,2019-03-15,146.74159240722656,132.94459533691406,133.793701171875,143.99362182617188,1.0
74,BCH,2019-03-16,160.69082641601562,143.979736328125,143.979736328125,157.5797882080078,1.0
75,BCH,2019-03-17,158.66891479492188,148.7069549560547,157.43992614746094,156.07899475097656,1.0
76,BCH,2019-03-18,166.67469787597656,156.08529663085938,156.25888061523438,162.49417114257812,1.0
77,BCH,2019-03-19,163.18719482421875,157.80975341796875,162.59609985351562,162.4277801513672,1.0
78,BCH,2019-03-20,162.33338928222656,156.58377075195312,162.33338928222656,160.53292846679688,1.0
79,BCH,2019-03-21,161.2923583984375,150.5597686767578,160.79156494140625,154.76693725585938,1.0
80,BCH,2019-03-22,161.0851287841797,153.53639221191406,154.70596313476562,158.3407745361328,1.0
81,BCH,2019-03-23,170.051513671875,157.6968536376953,158.12655639648438,167.4108123779297,1.0
82,BCH,2019-03-24,167.09141540527344,164.04762268066406,167.09141540527344,165.9362335205078,1.0
83,BCH,2019-03-25,166.70199584960938,158.65594482421875,166.10646057128906,161.61814880371094,1.0
84,BCH,2019-03-26,161.94464111328125,156.0052032470703,161.38687133789062,161.43804931640625,1.0
85,BCH,2019-03-27,174.16873168945312,160.04661560058594,160.51272583007812,173.18057250976562,1.0
86,BCH,2019-03-28,173.09568786621094,167.25674438476562,173.09568786621094,169.45404052734375,1.0
87,BCH,2019-03-29,172.15611267089844,166.46087646484375,169.34713745117188,170.44998168945312,1.0
88,BCH,2019-03-30,177.7309112548828,167.37435913085938,170.30148315429688,168.58819580078125,1.0
89,BCH,2019-03-31,169.03526306152344,167.38290405273438,168.6396484375,168.9375457763672,1.0
90,BCH,2019-03-31,169.31289672851562,167.08740234375,168.89907836914062,167.6269989013672,1.0
91,BCH,2019-04-01,240.1094512939453,167.47402954101562,167.62818908691406,236.13259887695312,1.0
92,BCH,2019-04-02,342.8700256347656,236.2952880859375,236.3955841064453,298.3525390625,1.0
93,BCH,2019-04-03,317.3706970214844,276.3335266113281,298.4674987792969,286.5676574707031,1.0
94,BCH,2019-04-04,299.7414855957031,282.5579833984375,286.63525390625,292.6411437988281,1.0
95,BCH,2019-04-05,328.4366760253906,285.2847595214844,292.805419921875,306.0740966796875,1.0
96,BCH,2019-04-06,326.1107177734375,300.1357727050781,305.79901123046875,319.5965270996094,1.0
97,BCH,2019-04-07,326.91796875,297.363037109375,319.7650146484375,310.1578369140625,1.0
98,BCH,2019-04-08,309.952880859375,294.8894958496094,309.952880859375,296.04364013671875,1.0
99,BCH,2019-04-09,312.0942687988281,295.78680419921875,295.96942138671875,305.21990966796875,1.0
100,BCH,2019-04-10,306.0687255859375,259.0150451660156,305.124755859375,272.7096252441406,1.0
101,BCH,2019-04-11,287.0138854980469,260.67218017578125,272.6382751464844,282.8531494140625,1.0
102,BCH,2019-04-12,286.4983215332031,274.1234130859375,282.676513671875,279.469482421875,1.0
103,BCH,2019-04-13,289.5429382324219,274.8579406738281,279.41033935546875,288.64715576171875,1.0
104,BCH,2019-04-14,332.28253173828125,288.091552734375,288.69805908203125,314.1181640625,1.0
105,BCH,2019-04-15,324.8426818847656,305.7944641113281,314.1169128417969,318.3062744140625,1.0
106,BCH,2019-04-16,321.6910705566406,306.2799987792969,318.3139953613281,310.7999572753906,1.0
107,BCH,2019-04-17,314.36474609375,304.7366943359375,310.8728332519531,306.9560241699219,1.0
108,BCH,2019-04-18,310.08038330078125,293.58624267578125,306.9275817871094,306.8080749511719,1.0
109,BCH,2019-04-19,309.64678955078125,296.7630615234375,306.860107421875,300.7532043457031,1.0
110,BCH,2019-04-20,303.3308410644531,281.8984375,300.8096923828125,290.4802551269531,1.0
111,BCH,2019-04-21,295.8963623046875,287.55224609375,290.33642578125,292.81182861328125,1.0
112,BCH,2019-04-22,308.4710388183594,290.62176513671875,292.7887878417969,291.17388916015625,1.0
113,BCH,2019-04-23,291.8480529785156,270.558349609375,290.9646911621094,278.9366149902344,1.0
114,BCH,2019-04-24,284.03472900390625,266.19122314453125,279.2098999023437,266.8520202636719,1.0
115,BCH,2019-04-25,274.97723388671875,257.4903564453125,267.1888122558594,263.8792724609375,1.0
116,BCH,2019-04-26,266.5936584472656,261.0603942871094,264.086669921875,263.94091796875,1.0
117,BCH,2019-04-27,267.5808410644531,251.61761474609372,264.1180419921875,255.4701232910156,1.0
118,BCH,2019-04-28,255.55010986328125,232.91256713867188,255.55010986328125,236.61248779296875,1.0
119,BCH,2019-04-29,268.2265930175781,236.3312225341797,237.56884765625,267.7581481933594,1.0
120,BCH,2019-04-30,278.6528015136719,266.45867919921875,267.992919921875,271.8164978027344,1.0
121,BCH,2019-05-01,280.1643981933594,268.0157165527344,271.9676208496094,270.1825866699219,1.0
122,BCH,2019-05-02,297.1560363769531,267.883544921875,270.1526184082031,293.01348876953125,1.0
123,BCH,2019-05-03,311.6567687988281,275.3900146484375,292.8758544921875,291.4911499023437,1.0
124,BCH,2019-05-04,298.9096069335937,287.0489807128906,291.3450622558594,293.94744873046875,1.0
125,BCH,2019-05-05,294.7187805175781,277.5103454589844,293.96209716796875,287.6644897460937,1.0
126,BCH,2019-05-06,298.4431457519531,286.2244567871094,287.677978515625,286.7349853515625,1.0
127,BCH,2019-05-07,287.2640686035156,276.65631103515625,286.5509033203125,286.2987670898437,1.0
128,BCH,2019-05-08,292.7216796875,278.4524841308594,286.4697570800781,284.1862487792969,1.0
129,BCH,2019-05-09,294.2432556152344,279.6122131347656,284.2007751464844,287.7300109863281,1.0
130,BCH,2019-05-10,377.0111389160156,287.7264709472656,287.7896728515625,356.3663024902344,1.0
131,BCH,2019-05-11,375.38287353515625,336.1920166015625,356.2685241699219,354.0299377441406,1.0
132,BCH,2019-05-12,401.3448486328125,347.1565856933594,354.0299377441406,384.4771423339844,1.0
133,BCH,2019-05-13,407.5784912109375,369.1272888183594,385.3665161132813,388.95849609375,1.0
134,BCH,2019-05-14,407.7135620117188,373.6371765136719,389.1172180175781,402.92724609375,1.0
135,BCH,2019-05-15,443.6763000488281,387.5369873046875,402.4404602050781,398.7036437988281,1.0
136,BCH,2019-05-16,409.99713134765625,340.83905029296875,398.68011474609375,364.8514404296875,1.0
137,BCH,2019-05-17,370.369384765625,351.98956298828125,364.4520263671875,357.6174621582031,1.0
138,BCH,2019-05-18,428.8540344238281,356.85418701171875,357.3105163574219,421.4932861328125,1.0
139,BCH,2019-05-19,421.41986083984375,385.4222412109375,421.3832702636719,412.8111267089844,1.0
140,BCH,2019-05-20,439.3836975097656,401.3130798339844,412.524169921875,417.5504455566406,1.0
141,BCH,2019-05-21,422.9064636230469,387.70989990234375,417.3105773925781,392.5086364746094,1.0
142,BCH,2019-05-22,406.6329345703125,372.6341552734375,391.52349853515625,405.8406372070313,1.0
143,BCH,2019-05-23,421.013427734375,396.4126586914063,405.9178771972656,409.05120849609375,1.0
144,BCH,2019-05-24,414.5563659667969,401.5787963867188,409.2114868164063,406.7406005859375,1.0
145,BCH,2019-05-25,436.3406982421875,394.6906433105469,406.5513000488281,432.8406982421875,1.0
146,BCH,2019-05-26,456.25238037109375,427.11041259765625,432.9705505371094,443.79632568359375,1.0
147,BCH,2019-05-27,443.7468872070313,429.76763916015625,443.0087890625,434.9962158203125,1.0
148,BCH,2019-05-28,462.7779235839844,422.6376953125,435.0120849609375,454.1231384277344,1.0
149,BCH,2019-05-29,478.5259094238281,414.1459045410156,454.4505310058594,424.623291015625,1.0
150,BCH,2019-05-30,445.1076965332031,417.6964416503906,424.623291015625,445.0699462890625,1.0
151,BCH,2019-05-31,448.5997314453125,432.1846618652344,445.0295715332031,434.4601440429688,1.0
152,BCH,2019-06-01,449.7621154785156,434.2744140625,434.72021484375,443.77154541015625,1.0
153,BCH,2019-06-02,446.747314453125,403.6966552734375,443.72607421875,408.6597900390625,1.0
154,BCH,2019-06-03,408.2131042480469,368.95111083984375,408.2131042480469,382.66015625,1.0
155,BCH,2019-06-04,411.6891174316406,382.5960998535156,382.6524658203125,398.3830871582031,1.0
156,BCH,2019-06-05,402.9980773925781,373.9526062011719,398.0715026855469,396.9295349121094,1.0
157,BCH,2019-06-06,410.48626708984375,392.3882751464844,397.0394287109375,401.4337768554688,1.0
158,BCH,2019-06-07,405.1043701171875,387.5859680175781,401.5602111816406,394.2401123046875,1.0
159,BCH,2019-06-08,396.5028076171875,373.6350708007813,394.1517028808594,381.1663513183594,1.0
160,BCH,2019-06-09,399.1193237304688,375.7814331054688,381.0634460449219,394.5821533203125,1.0
161,BCH,2019-06-10,397.0223388671875,380.786865234375,394.7748107910156,387.9107360839844,1.0
162,BCH,2019-06-11,399.8657836914063,385.7334899902344,388.1059265136719,396.3805236816406,1.0
163,BCH,2019-06-12,423.4293518066406,395.5025634765625,396.3233337402344,411.9417114257813,1.0
164,BCH,2019-06-13,422.2000732421875,402.3648986816406,411.8916320800781,421.2868957519531,1.0
165,BCH,2019-06-14,425.5900268554688,413.14654541015625,421.6842041015625,422.8269348144531,1.0
166,BCH,2019-06-15,440.4988098144531,418.9837646484375,422.8259887695313,428.3208923339844,1.0
167,BCH,2019-06-16,438.6004333496094,427.0601196289063,428.2647705078125,432.5172119140625,1.0
168,BCH,2019-06-17,432.3377685546875,405.3097229003906,432.023681640625,413.9409484863281,1.0
169,BCH,2019-06-18,420.2483520507813,410.7271728515625,413.9334716796875,416.9108276367188,1.0
170,BCH,2019-06-19,417.3164367675781,406.5605773925781,416.8121643066406,413.5577392578125,1.0
171,BCH,2019-06-20,441.1614685058594,413.1700439453125,413.6042785644531,439.4546203613281,1.0
172,BCH,2019-06-21,522.09130859375,437.84326171875,439.69427490234375,480.1722412109375,1.0
173,BCH,2019-06-22,496.9180603027344,472.20159912109375,479.4392700195313,475.0171813964844,1.0
174,BCH,2019-06-23,476.6675720214844,464.7994079589844,475.33697509765625,476.2541198730469,1.0
175,BCH,2019-06-24,483.9273071289063,466.3026428222656,476.7152099609375,479.8144226074219,1.0
176,BCH,2019-06-25,514.716064453125,465.767578125,479.7911682128906,485.5693054199219,0.0
177,BCH,2019-06-26,490.6845397949219,392.8160095214844,485.8734130859375,413.27044677734375,0.0
178,BCH,2019-06-27,439.6204528808594,401.4993286132813,413.6177062988281,436.79681396484375,0.0
179,BCH,2019-06-28,443.6170959472656,415.3876037597656,437.1239929199219,442.7227478027344,0.0
180,BCH,2019-06-29,447.300537109375,399.4703674316406,441.958984375,399.4703674316406,0.0
181,BCH,2019-06-30,418.5740356445313,390.7604675292969,399.83349609375,416.6455383300781,0.0
182,BCH,2019-07-01,421.1091003417969,382.8271789550781,416.5179748535156,407.8871765136719,0.0
183,BCH,2019-07-02,422.7281494140625,407.3345336914063,407.9101867675781,422.6094055175781,0.0
184,BCH,2019-07-03,423.8468933105469,400.4584655761719,422.8126831054688,401.6905822753906,0.0
185,BCH,2019-07-04,408.0817565917969,393.67578125,401.6357727050781,400.514404296875,0.0
186,BCH,2019-07-05,416.2275695800781,399.2803039550781,400.2335815429688,405.4663391113281,0.0
187,BCH,2019-07-06,415.069091796875,400.75726318359375,405.58441162109375,411.8096923828125,0.0
188,BCH,2019-07-07,420.7862243652344,406.4800109863281,412.1225280761719,418.6341857910156,0.0
189,BCH,2019-07-08,428.3600463867188,412.43853759765625,418.7865295410156,416.0784301757813,0.0
190,BCH,2019-07-09,421.5337524414063,383.675048828125,416.0917663574219,390.2427368164063,0.0
191,BCH,2019-07-10,390.4401550292969,325.7391967773437,390.2940368652344,345.8841552734375,0.0
192,BCH,2019-07-11,359.7796630859375,339.87554931640625,346.551513671875,354.459716796875,0.0
193,BCH,2019-07-12,354.84600830078125,334.47955322265625,354.56787109375,344.9531555175781,0.0
194,BCH,2019-07-13,346.3674621582031,281.2030944824219,344.9698486328125,282.84356689453125,0.0
195,BCH,2019-07-14,322.2755126953125,258.64898681640625,283.3017883300781,314.74249267578125,0.0
196,BCH,2019-07-15,317.3022766113281,273.0263671875,314.8609313964844,281.707763671875,0.0
197,BCH,2019-07-16,304.0939025878906,275.5740661621094,281.2003173828125,291.5433044433594,0.0
198,BCH,2019-07-17,321.3488464355469,286.13916015625,291.3812866210937,315.0873718261719,0.0
199,BCH,2019-07-18,316.3939514160156,298.4599609375,314.7805480957031,308.02764892578125,0.0
200,BCH,2019-07-19,337.2783508300781,306.1141967773437,308.3831481933594,324.2044372558594,0.0
201,BCH,2019-07-20,330.4670104980469,312.7406005859375,324.3898010253906,320.8646850585937,0.0
202,BCH,2019-07-21,323.6246337890625,303.041015625,320.9971618652344,310.5919189453125,0.0
203,BCH,2019-07-22,314.3080139160156,294.3013610839844,310.7181091308594,298.584228515625,0.0
204,BCH,2019-07-23,305.8147888183594,284.7323913574219,298.1366882324219,302.8515930175781,0.0
205,BCH,2019-07-24,310.6256103515625,296.8819274902344,302.9039001464844,302.949462890625,0.0
206,BCH,2019-07-25,319.0316162109375,296.6938781738281,302.7908935546875,316.0414733886719,0.0
207,BCH,2019-07-26,321.7006530761719,302.54541015625,316.42779541015625,306.6438293457031,0.0
208,BCH,2019-07-27,311.2914123535156,299.0032653808594,306.4976501464844,310.4573974609375,0.0
209,BCH,2019-07-28,312.6158447265625,305.7744445800781,310.2025756835937,307.9170227050781,0.0
210,BCH,2019-07-29,320.2572021484375,305.2937316894531,307.91485595703125,315.9266052246094,0.0
211,BCH,2019-07-30,329.2997436523437,315.8302917480469,315.8302917480469,326.5702819824219,0.0
212,BCH,2019-07-31,329.052734375,320.07275390625,326.5872802734375,328.7590637207031,0.0
213,BCH,2019-08-01,331.4440612792969,322.76666259765625,328.7235717773437,326.8239440917969,0.0
214,BCH,2019-08-02,339.6249389648437,325.4042358398437,326.6521911621094,332.7454528808594,0.0
215,BCH,2019-08-03,337.4638671875,329.0722961425781,333.0604858398437,333.6734619140625,0.0
216,BCH,2019-08-04,350.8248596191406,333.58184814453125,333.69158935546875,346.759033203125,0.0
217,BCH,2019-08-05,352.3037109375,330.5421447753906,346.8072204589844,333.5768737792969,0.0
218,BCH,2019-08-06,342.2203674316406,331.1510314941406,333.79150390625,339.6052551269531,0.0
219,BCH,2019-08-07,339.7862548828125,326.4242858886719,339.6397705078125,333.7297058105469,0.0
220,BCH,2019-08-08,334.5715637207031,312.111572265625,333.6815795898437,316.6208190917969,0.0
221,BCH,2019-08-09,323.13629150390625,307.3421325683594,316.6864929199219,315.9898986816406,0.0
222,BCH,2019-08-10,340.1868896484375,315.7061767578125,315.8900451660156,336.1965026855469,0.0
223,BCH,2019-08-11,338.0924072265625,329.3276062011719,336.1593017578125,330.228515625,0.0
224,BCH,2019-08-12,348.50152587890625,328.3232727050781,330.2460632324219,343.6807556152344,0.0
225,BCH,2019-08-13,353.7008056640625,310.70635986328125,343.523193359375,311.4959411621094,0.0
226,BCH,2019-08-14,320.9156188964844,282.0447082519531,312.1693725585937,314.5760803222656,0.0
227,BCH,2019-08-15,316.1533203125,301.3765869140625,314.8009338378906,310.4493408203125,0.0
228,BCH,2019-08-16,312.8258056640625,301.6807861328125,310.5753173828125,307.2769775390625,0.0
229,BCH,2019-08-17,322.9688415527344,303.26007080078125,307.2922058105469,316.5096130371094,0.0
230,BCH,2019-08-18,326.88427734375,313.9674072265625,316.7306213378906,325.6063842773437,0.0
231,BCH,2019-08-19,325.7250061035156,314.12890625,325.4493713378906,316.2458190917969,0.0
232,BCH,2019-08-20,316.2823486328125,293.931640625,316.2823486328125,302.9868469238281,0.0
233,BCH,2019-08-21,312.870361328125,295.5855407714844,303.08331298828125,311.3270263671875,0.0
234,BCH,2019-08-22,317.5774230957031,305.7255859375,311.3226318359375,316.826416015625,0.0
235,BCH,2019-08-23,316.2749328613281,302.4416809082031,316.1391296386719,307.6453857421875,0.0
236,BCH,2019-08-24,310.7371826171875,302.548095703125,307.5867919921875,305.6019592285156,0.0
237,BCH,2019-08-25,315.08941650390625,304.6582336425781,305.3158874511719,311.12164306640625,0.0
238,BCH,2019-08-26,312.4962158203125,304.2499694824219,311.16070556640625,308.0404663085937,0.0
239,BCH,2019-08-27,309.4792785644531,290.400634765625,308.0231628417969,292.192138671875,0.0
240,BCH,2019-08-28,292.247314453125,277.6694641113281,292.247314453125,280.7397155761719,0.0
241,BCH,2019-08-29,283.956298828125,272.8811340332031,280.7578430175781,279.8702697753906,1.0
242,BCH,2019-08-30,283.94793701171875,273.7160949707031,279.65252685546875,279.93951416015625,1.0
243,BCH,2019-08-31,283.573974609375,276.0785217285156,279.9925537109375,282.3291015625,1.0
244,BCH,2019-09-01,295.5244445800781,280.58612060546875,282.33447265625,294.0758972167969,1.0
245,BCH,2019-09-02,305.47174072265625,293.4696960449219,294.0219116210937,300.85986328125,1.0
246,BCH,2019-09-03,301.9755554199219,294.1089172363281,300.9982604980469,295.3045654296875,1.0
247,BCH,2019-09-04,296.2703857421875,286.78765869140625,295.3174133300781,292.8959655761719,1.0
248,BCH,2019-09-05,301.0353088378906,284.3705444335937,292.9197082519531,287.451904296875,1.0
249,BCH,2019-09-06,305.1664428710937,285.67449951171875,287.739013671875,301.1543884277344,1.0
250,BCH,2019-09-07,309.7891845703125,300.3133850097656,301.30731201171875,307.00982666015625,1.0
251,BCH,2019-09-08,310.72369384765625,299.2454833984375,307.8078308105469,305.4250793457031,1.0
252,BCH,2019-09-09,310.64581298828125,301.0289611816406,305.1528015136719,304.1336669921875,1.0
253,BCH,2019-09-10,306.6543884277344,294.45184326171875,304.2366638183594,299.8147888183594,1.0
254,BCH,2019-09-11,302.68408203125,295.9144592285156,299.6238098144531,300.4209899902344,1.0
255,BCH,2019-09-12,301.0611267089844,295.8242492675781,300.4583435058594,298.25701904296875,1.0
256,BCH,2019-09-13,307.7929382324219,297.2742614746094,298.424560546875,304.6925964355469,1.0
257,BCH,2019-09-14,307.8362121582031,303.3144836425781,304.60302734375,304.2327880859375,1.0
258,BCH,2019-09-15,309.67681884765625,302.870849609375,304.2558898925781,307.5263366699219,1.0
259,BCH,2019-09-16,326.83282470703125,306.1122436523437,307.52606201171875,319.5008239746094,1.0
260,BCH,2019-09-17,332.8913269042969,319.39166259765625,319.39166259765625,324.7208557128906,0.0
261,BCH,2019-09-18,324.63232421875,309.92254638671875,324.63232421875,323.70281982421875,0.0
262,BCH,2019-09-19,325.0715026855469,312.2625427246094,323.8241882324219,315.3677673339844,0.0
263,BCH,2019-09-20,318.1009521484375,311.16412353515625,315.7370300292969,312.47735595703125,0.0
264,BCH,2019-09-21,312.6797790527344,304.2052917480469,312.2294921875,308.3019104003906,0.0
265,BCH,2019-09-22,308.4659423828125,293.0653686523437,308.21795654296875,293.0653686523437,0.0
266,BCH,2019-09-23,294.0632629394531,216.0619201660156,293.12017822265625,222.35073852539065,0.0
267,BCH,2019-09-24,235.1395721435547,219.0283050537109,222.25372314453125,229.4131622314453,0.0
268,BCH,2019-09-25,229.2652130126953,208.16807556152344,229.2652130126953,216.20069885253903,0.0
269,BCH,2019-09-26,223.96987915039065,211.4273834228516,216.02035522460935,222.55860900878903,0.0
270,BCH,2019-09-27,231.8486328125,220.8559112548828,222.6157989501953,228.83450317382807,0.0
271,BCH,2019-09-28,229.2086334228516,215.1723480224609,228.8675537109375,220.4302673339844,0.0
272,BCH,2019-09-29,230.2633819580078,215.0645751953125,220.45079040527344,228.12289428710935,0.0
273,BCH,2019-09-30,236.0781097412109,221.16799926757807,228.26199340820312,224.76190185546875,0.0
274,BCH,2019-10-01,226.56072998046875,221.7948455810547,224.7889709472656,225.89361572265625,0.0
275,BCH,2019-10-02,225.98020935058597,219.37814331054688,225.7642059326172,222.5790863037109,0.0
276,BCH,2019-10-03,225.71388244628903,220.6988983154297,222.66444396972656,223.2508087158203,0.0
277,BCH,2019-10-04,224.193359375,219.3413543701172,223.1256866455078,223.16534423828125,0.0
278,BCH,2019-10-05,224.13070678710935,220.4212646484375,223.21519470214844,223.41192626953125,0.0
279,BCH,2019-10-06,238.354736328125,221.59799194335935,223.2591552734375,234.23617553710935,0.0
280,BCH,2019-10-07,239.05047607421875,229.16993713378903,234.2227935791016,232.3572235107422,0.0
281,BCH,2019-10-08,240.3697204589844,229.7423553466797,232.55056762695312,239.4439239501953,0.0
282,BCH,2019-10-09,240.1189727783203,229.7250061035156,239.4224548339844,230.106201171875,0.0
283,BCH,2019-10-10,233.99237060546875,221.38304138183597,230.1809539794922,222.5940093994141,0.0
284,BCH,2019-10-11,228.095703125,222.7282867431641,222.7282867431641,225.10198974609372,0.0
285,BCH,2019-10-12,228.90122985839844,223.0742034912109,225.03948974609372,224.1232452392578,0.0
286,BCH,2019-10-13,229.08680725097656,223.8332061767578,223.9550018310547,228.5892333984375,0.0
